star_score,review
2,여름이 지나면 가을이 온다 
2,탐같은 호구들을 위한 영화 
2,헤어진지 얼마 안됐는데 이 영화보고 치유된느낌..:) 
2,여름이 가고 가을이 온다는 말이 이 영화에서 제일 맞는 말 같네요~ 오래전에 봤는데 잘 봤었습니다~ 
2,진짜 남자들이 보면 공감 100%일 영화. 
2,누구나 한번쯤은 '썸머'를 사귀어봤을꺼같다. 나역시그렇고.. 현실적이여서 좋은영화 
2,현실적인 연애 사랑문제가 고스란히 유머스럽게 연출된것같다 개인적으로 이런 영화 좋다 
2,남자 주인공이 잘생겨지게 보인다. 
2,이게 현실이죠? 세상에 필연이란건 없죠. 왜 그때는 그여자만 그렇게 보였는지. 
2,우리모두는 썸머와 사귄적이 있다. 아프지만 여름이는 가고 가을이가 온다. 그리고 썸머를 떠나 보내는 것을 보는 나도 아팠다... 
2,알수는 없다. 그러나 이게 사랑의 냉담한 현실이니 그냥 볼뿐이고 공감할 뿐이다. 
1,우연과 운명 사이... 
2,많은걸 꺠닫게 해주는 작품 
2,내가 몰랐던 ...잊고 있었던... 부정 하려고 했던 걸..이제 인정하게 되었네요. 
2,나도 빨리 가을이 왔으면 좋겠다 
2,화성남 금성녀의 지구인으로 가는 길 
2,나도 비슷한 경험을 해서 썸머를 계속 욕하면서 봤다 이 영화는 나에게 어쩌면 위로를 해주는게 아닐까라는 생각이 든다 이또한 운명을 찾는 과정중 하나라고... 나에게도 가을이 얼른 왔으면 좋겠다 
2,한 번보고는 잘 이해가 안됬는데 한 번 더보고 풀이 보니까 이해가 되더라베댓말대로임 호구들을 위한 영화 ㅇㅇ 
2,남자의 시각에서 봐서 그러는데 정말 나쁜사람은 톰이 아니라 썸머일수도 있어요 영화 두번보세요 썸머는 톰을 정말 사랑했습니다 이 영화 반전영화네요 .... 
2,조셉 고든 레빗 주이디샤넬 클레이모레츠 다필요없다우리의 콜슨요원이 나오는 것으로 이영화는  10점의 가치를 가진다 
2,"사람들은 자기가 느끼는 것, 진짜 감정을 말할 수 있어야 한다.사랑이란 단어, 운명이란 단어 그 자체에는 아무런 의미도 없다.'썸머의 권태'로 이 영화를 받아들이는 안타까운 이는 없길... "
1,쥔공남이 좀 덜떨어저보이는게 흠이라면 흠.뭔가를 아는 남자라면 이미 그 무엇인갈 잡고도 남았겠지..걍 둘이하는거 보고있자니 답답시렵던데..오히려 동생이 더 똑똑하네.. 
1,결말에서 썸머가 말하는거랑 내용이랑 무슨연관인지 솔직히 잘모르겠음 썸머가 나쁜년이 왜아니지? 사랑받기만원하고 배려없고 자기주관적인건 결말이 어쨌든 변하지않음 그냥 사랑받는게 좋았던애가 누굴좋아하게되니까 깨닫는거지 주...
2,처음봤을때 저 나쁜 년!했다가 결국 다시보고싶은영화 
1,맨날 뻥뻥차이고 다니는 애들은 아무리 봐도 썸머가 OO인 영화. 
2,내게도 가을이 올까.. 
2,둘다 답답하다. 
2,이별의 상처를 겪은 이들의 필독(?)같은 영화.. 
2,그냥. 아니었을뿐. 
2,방금 다봤는데 소름돋고 눈물이 나더라구요. 그냥 평범한 로맨틱영화가 아니에요. 뭔가 깨달음을 얻은 영화에요. 정말 로맨틱영화의 최고에요!! 
1,인셉션을 보고 반해서 조셉고든래빈을 찾아왔으나.. 
2,썸머는 지금의 여친을 닮았지만 행동양식?은 전여친을 닮았다. 누구나 깊게 생각하고 공감할수 있는 이야기. 단순한 이야기를 재기있게 뽑아낸 걸작. 결코 가볍걱 볼수 없는 인생이야기. 
2,난 아직 어린듯? 
2,반짝였던 사랑의 덤덤한 고백 
2,우리의 가을을 위한 영화 
2,"아 진짜 리얼하네. 남자주인공과 괜시리 동병상련의 처지로 전락(?)하는 것 같기도 하고, 그래서 다시 보고 싶진 않은 영화. Waht a bitch! "
2,뒤죽박죽시감구상진짜참신하고오랜만에부담없이즐기면서가볍게본영화엿음..너무로맨틱하지도안으면서코미디도적절히섞엿다.사랑에빠지기실어햇던여자를바꾼조셉고든레빗의연기가너무좋앗고진짜현실적이엇다..배우들연기가너무조아서플러스해10점주고 
2,남자의 관점에서 본 로맨스라 공감도 가고 재밌었음. 마지막 장면에서 어텀의 sure 때문에 1점 뺌 
2,우리도  모두다 썸머가 될 수 있다. 연애라는것은 특히나 관계나 상황에 따라 변해가는것. 나만 중요한것도 너만 중요한것도 아님을 깨달으면 어텀을 만나게 되는것같다... 
1,"조셉 고든 래빗 너무 매력적이다. 사랑에 빠지는 건 이성적으로 되는 건 아니지만 썸머 같은 사람은 만나면 안 될 것 같다. 보고나니 이게 뭔가, 왠지 찝찝하다. 로맨스 영화지만, 전혀 로맨틱하지가 않다. 결말까지 다..."
1,이런 된장..... 
1,기대이하.. 전개방식은신선했으나 아직도여자가이해되지않는다 
2,지금 나에게 필요한 건 나에 대한 확신과 실행력이란 걸 깨닫게 해준 운명같은 영화 
0,그닥 
1,새로운 만남을 위한 이별을 담담하게 
2,여자주인공을 여자가 이해하지 못했지만 연애를 다시 한 번 진지하게 생각하게 만들어준 영화 
2,보고 나서 드는 생각 도데체 여자맘은 알다가도 모르겠어 정말 ㅎㅎ 
2,여자 주인공 작품 찾아보다 평점이 괜찮길래 새벽늦은시각에 보게되었지만 나한테는 너무나 좋은 영화 한편이었다. 주인공들의 연애에 때로는 웃거나 때로는 감성적인 느낌을 받은 동시에 엔딩도 괜찮았던 작품. 그래두 주인공끼...
2,여자땜에 보는내내 아빠미소지으면서 봤네;; 너무이쁘다... 그냥 멜로영화가 다 거기서거기라지만 그렇게 재밌는영화는아님 볼만은함 
2,정신나간것같은 여주인공때문에 속터졌지만 아주아주 담백한영화-조셉고든레빗도좋고 쥬이디샤넬도너무너무 매력적이다. 
2,진짜 여주인공 이해안감 ㅋㅋㅋㅋ 자유주위 미쳤다 ㅋㅋ 
2,... 홍보가 좀 더 되었다면 국내에서도 흥행하지 않았을까... 보통 이 영화 보고나면 여주인공 욕한다. ㅋㅋㅋㅋㅋㅋ 
2,my name is autumn. 
0,클로이 모레츠'가 많이 안 나오지만 역시 씬 스틸러 
2,운명은 노력하는 자에게 찾아오는 것. 
1,클로이 때문에 봣지만 클로이말고도 다른 재밋는 요소들이 많앗다 근데 로맨스 영화는 자주보지않아 약간 언짢앗던것도잇엇다 
2,이 사람이 내 운명이다..... 이건 그저 착각에 불과하다... 세상엔 운명이라는게 없으니깐... 시련은 결국 암것도 아니다.. 
2,자신이 운명이라 생각했던 이와 헤어지고 운명이라 없다고 믿었던 남자가 진짜 운명을 만나는 스토리.. 
1,남녀관계가 왜 이런식으로 흘러가는지 이해가 안됨시나리오작가가 환자인듯 
2,영화를보며느끼는게많았다.. 근데 섬머 저여자는 완전체가 아닐까?;; 
1,나쁜썸머... 
2,결말에 약간 울컥했네요 썸머 나쁜년 톰500일동안 뭐한거여 ㅈㄴ나쁜년 ㅡㅡ 
2,엔딩이 넘넘 맘에 드네여^^ 여름가고 가을ㅋㅋ 
0,마크 웹은 평생 로맨스만 찍으셔 스파이더맨 같은거 찍지말고 
1, 썸머 이 못된년! 남친으로 인정하기 싫었던건 단순히 그를 사랑하지 않았기때문. 조금 더 다듬었다면 훨 나은 영화가 됐을텐데 
1,큰거 보고 나서 휴지로 덜닦은 느낌. 여배우도 별로고 영화도 별로였음. 
2,나쁜년 
2,섬머 레즈인줄알고 깜놀 
2,이별후 생각나는 ...두 주인공 다 이해한다. 마지막에 남주와 여주의 신념이 바뀐다. 이것이인생 
2,사랑하지 않았을 뿐.. 다른 이유가있나 .. 
2,영화는좋다. 썸머는 정말 죽이고싶다. 특히마지막!!톰이 제2의 썸머가 되지않아 다행. 
0,영화 만들 때까지도 여자 말을 곧이 곧대로 믿고 있었구나. R.I.P. 
2,촬영기법도 너무 맘에 좋고 이뻐요 어텀도 썸머도 운명속의 여자라는거 아닐까요?? 
2,"여주인공말고, 마지막 나오는 여자가 완전 귀엽+섹시+쭉빵 초엘프던데... "
2,여자가 완전 OO년이네.. 옜날 생각남.. ㅋㅋ.. 참..... 
2,누구나 썸머를 만난적이있다.....................하악 
2,ㅅㅂ 섬머 정말 짜증난다...저런 여자..진짜 짜증난다고~나보고 뭐 어쩌라고~ 
2,"썸머 너무 짜증나더라구요 ㅡ,.ㅡ 그치만 연출, 코미디, 분위기는 괜찮았어요.. "
2,썸머는 남자주인공을 더 사랑했지만 결혼상대로는 적합하지 않다고생각한거다 
2,지루한거 같았는데 보고 나니깐 괜찮은 영화였다는...공감 많이 간다 나쁜 썸머년 
2,아무생각없이 보다가 마지막 갈수록 공감이 간다.. 인연이라~ ㅎㅎ 섬머 나쁜.... ㅋ 
2,공감가서 재밌게 봤음. 나쁜 년.. 
2,이영화가 더욱 감명깊은건.. 'autumn'이 'summer'보다 훨씬 이쁘기때문에!! ㅋㅋ 
2,여자가 아주 썅화차야 귤까먹으라그래 
2,나쁜년 썸머!! ㅋㅋㅋ 근데 해피엔딩이라서 다행...  웰메이드 작품!! 
2,가을이가 예뻐서 다행이야.ㅋㅋ 이별을 해 본 성인에겐 강추! 음악도 따봉! 
2,500일의 썸머가아니라 썸머의 500일이라고 해석해야하는거 아님 -_-? 
2,적절하더만 뭐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ졌으면 다음에 더 잘해봐 bitch 
2,재밌게 본영화.....그냥 기분좋게 봤다는..근데섬머..가 좀 나쁨..ㅋ남자는 못잊네 
2, 조셉고든레빗 연기가 너무좋아서 평점준다 진짜 섬머같은녀자는 대박 GIRL레 
1,언제까지 잘난 외국 연넘들의 염장질을 돈내고 봐야하는가. 내돈ㅜㅠ 
2,이런게 바로 코미디멜로!!! 모두들 언젠가는 운명의 사람을 만날거예요! like autumn! 
2,썸머나쁜년 
2,500일..다음은 섬머를 만났던.. 1일..이라..? 
2,전형적인 할리우드식 멜로에서 탈피한 수작. 저런 미친년들 은근히 많지. 
0,이거 지루하던데 엄청 ㅋㅋ 끝에도 별로고 남자들이 보면 괜찮아할수도? 
2,대부분 정상적인 평이지만 역겨운 여혐 남자들은 언제나 여자탓을 하므로 평생 제대로된 만남이나 사랑은 못할듯.뭘 직설적으로 말하라니 뭐니 그럼 이기적인 것들이 바뀔것 같지만 애초에 자기중심적인 사람은 만번을 얘기해도 ...
1,"한마디로 썸머 나쁜년, 어장관리 했고 톰은 어장에 든 물고기 였을뿐.. 결국 사랑은 운명이라는걸!! "
1,아무리 높은 평점이라도 누구에게나 재미있을 순 없음을 처음 느꼈다지쳐서 관람 중도 포기 
1,너무 지루했어요..ㅠ..잘 모르겠음 
2,사랑은 낙관론자를 만들기도하고 비관론자를 만들기도 한다 하지만 이것을 선택하는것은 바로 자신이다 
1,눈치없는 너구리와 꼬리9개 여우의 젊은 날 뜨거운 사랑 아닌 사랑 
2,내인생에 처음 3번본 영화 
0,나이들면 가을없이 바로 혹한기다 ㅎㅎ 계속~ 주욱~ 
1,영화의 요점을 이해하기 힘들었다 
2,결국 서로 다른 세상이었다는거지만 인연을 믿고있는 내가 이 영화를 봤다는걸 후회하지않는다. 
1,"내가 본 이 영화의 평점은 75점, 그 이상도 그 이하도 아님. "
2,운명이란 건.. 운명은 정말 없는 것일까? 나 지금 너에게 연락해도 될까? 
2,마지막 10분 보기전까진 그렇게 기분이 더러울수가 없는영화 
1,평소에도 느끼던 생각.. 여주 이쁨 
2,사랑이란 무엇일까.정말 우린 정해진대로 사랑하고 살아갈까.개인적으로 썸머의 뻔뻔함에 귓방맹이를 치고싶었다. 
2,톰이 뺨이라도 한대 후려치고 끝냈으면 하는 아쉬움이 남아있다.결론은 여자 잘 만나라. 
2,이런..영화보는 내내 고문당하는거 같고 괴로웠어 ..그래 정답은 가을이야 ..여름은 가는거야 왜냐하면 가을이 오거든..^^ 
2,착하디 착한 여자경험없는 순애보 호구들에게 이 영화를 바친다. 여주인공은 남자주인공이 맘에 안들어서 남자를 바꾸었을 뿐.. 이런 여자들은 주변에 항상 있다는 것을 염두해 두자. 우리 착한 여자 경험없는 남자들아~! 
2,그냥 썸머가 자기 맘에 드는 괜찮은 남자기 대쉬 해줄때까지 톰이랑 잠깐 논거지 
2,Summer You Such A Little Bad Bitch. 
2,여자이지만 여자주인공 캐릭터에 공감이 전혀안됐다...영화자체는 좋았음 
0,흠.. 기대를 너무 많이 했나보다.. 
0,딱 여자들이 좋아할만한영화 
0,평점조절위원회 
0,진짜 너무 재미없어요 여자 너무 짜증나요 
1,썸머가 전혀 내취향이 아니라서 여주인공에게 집착이 안생기기에 받아들이기 편했다.개인적으론 리온(우츠노미야 시온)타입에게 끌린다 
0,만약 썸머와 톰의 역할이 바뀌었어도 밑에 댓글들 이 반대로 톰에게 우호적이었을까? 라라랜드도 마찬가지. 진정한 사랑 운운하기전에 상식부터 갖추길. 
2, 썸머가 나쁜년인건 인정하자 
1,"구성방식은 참신하고 좋았지만 도대체 왜 이렇게들 추천을 하는거지? 라는 생각만 들었음.. 여기서 나오는 대사들 명대사라고 하면서 돌아다니지만 결국엔 중2병이나 한창 연애중인 사람, 아니면 중고딩 여자애들이 좋아할법한..."
1,재미는 있었지만 딱히 남는게 없는 영화대신 이성 베프한테는 굉장히 잘해주고싶어지더라 
2,썸머를 이해할 수 있게됬을때가 진짜 사랑을 할때 모르고 봤으니 썸머를 이해 못할 수 밖에 
2,영화 마지막 벤치에서 둘이 만났을때의 씬....저절로 빗치! 라는 말이 입에서 나왔다...Tom was right(??) 그리곤 손을 포개?? 확 그냥 
0,아직 안봤어요. 나중에도 안볼듯 
0,썸머의 개소리 자기합리화에 이기적인 모습이 너무싫다 
2,썸머는 결코 나쁜년이 아니다 
0,재진이랑 수연이랑 썸탄데요 
0,잠와요.. ㅠㅠ 
0,발암 영화 네이버 평점높은 영화는 안보는게 낫다 
0,이거 추천한 사람들 이상함 재미없어 
0,지루함의 끝을 달린다 . 
2,영화를 잘 모르긴 하지만 정말 잘 만들어진 영화인 것 같다. 그리고 무엇보다 두 주인공이 너무 매력적이다!! 너무 예쁘고 잘생김.. 특별한 감동같은 건 없지만 힐링하기 좋은 영화!! 
